state_two_letter_code,jurisdiction_name,jurisdiction_type,string_date_MDY,year_of_vote,month_of_vote,did_vote_pass,share_votes_yes,share_votes_no,vote_share_needed_to_pass,vote_margin,total_funds_at_stake,total_funds_approved,total_funds_appr_r2020,conservation_funds_at_stake,conservation_funds_approved,conservation_funds_appr_r2020,finance_mechanism,purpose,description,other_comment,vote_funding_notes,needed_sixty_percent_to_pass,needed_two_thirds_to_pass,gdp_price_deflator
PA,Middle Smithfield Township,Municipal,11/08/05,2005,11,0,49.00722022,50.99277978,50,-0.99277979,6600000,0,0,6600000,0,0,Income tax,"Open space, farmland, recreation",".25 percent earned income tax increase for the acquisition of open space, farmland, and recreational lands",,Monroe County,0,0,77.016045
PA,Middle Smithfield Township,Municipal,11/07/06,2006,11,0,43.56347439,56.43652561,50,-6.4365258,6600000,0,0,6600000,0,0,Income tax,"Open space, farmland, recreation",".25 percent earned income tax increase for the acquisition of open space, farmland, and recreational lands",,Monroe County,0,0,79.349922
PA,Middletown Township,Municipal,05-17-2005,2005,5,1,79.21370183,20.78629817,50,29.213701,8500000,8500000,11036661,8500000,8500000,11036661,Bond,"Open space, recreation",Bond to purchase 72 acres of land to keep as open space,,Delaware County,0,0,77.016045
PA,Middletown Township,Municipal,05-21-2019,2019,5,1,75.92796766,24.07203234,50,25.927967,8000000,8000000,8082604.5,8000000,8000000,8082604.5,Bond,"Open space, farmland",Bond for the acquisition 81-acre Sleighton Farms to be preserved as open space,,Delaware County,0,0,98.977997
PA,Milford Township,Municipal,11/04/97,1997,11,1,58.65224626,41.34775374,50,8.6522465,1027500,1027500,1566638.4,1027500,1027500,1566638.4,Property tax,"watershed protection, wildlife habitat, farmland, parks","2 mill Property Tax Increase for Watersheds, Parks, Wildlife and Conservation Areas, Natural and Scenic Resources, Farmland, Open Space between Communities",,Bucks County,0,0,65.586288
PA,Milford Township,Municipal,05-15-2007,2007,5,1,62.30975828,37.69024172,50,12.309758,5000000,5000000,6136404.5,5000000,5000000,6136404.5,Bond,"Open space, parks, forests, watershed protection, farmland",Bond issue to purchase open space,,"Bucks County, Referendum was accompanied by a .25 of 1% earned income tax increase for conservation.  Income tax increase passed (627-510)",0,0,81.480942
PA,Monroe County,County,05-19-1998,1998,5,1,51.96294328,48.03705672,50,1.9629433,25000000,25000000,37693652,25000000,25000000,37693652,Bond,"Open space, farmland, parks, wildlife habitat",Bond for preserving open space,,Monroe County,0,0,66.324165
PA,Montgomery County,County,11/04/03,2003,11,1,77.63165747,22.36834253,50,27.631657,150000000,150000000,206239792,112500000,112500000,154679840,Bond,"open space, farmland, wildlife habitat","County Open Space Referendum, Bond for open space, farmland, historic preservation, wildlife habitat, natural resources",,,0,0,72.730873
PA,Moore Township,Municipal,05-17-2005,2005,5,1,54.73053892,45.26946108,50,4.7305388,10000000,10000000,12984307,10000000,10000000,12984307,Income tax,"Farmland, open space",.25% earned income tax increase to fund farmland preservation,,Northampton County,0,0,77.016045
PA,Mount Joy Township,Municipal,11/08/05,2005,11,1,61.21323529,38.78676471,50,11.213235,2000000,2000000,2596861.5,2000000,2000000,2596861.5,Bond,"Farmland, forests",Bond for the preservation of farmland and forestland,,Adams County,0,0,77.016045
PA,New Britain Township,Municipal,04/05/00,2000,4,1,67.07988981,32.92011019,50,17.079889,6900000,6900000,10031142,6900000,6900000,10031142,Income tax,"Open space, farmland",Earned income tax increase for open space preservation,,"Bucks County, tax suspended in 2013",0,0,68.785789
PA,New Garden Township,Municipal,05-17-2005,2005,5,1,67.2922252,32.7077748,50,17.292225,8000000,8000000,10387446,8000000,8000000,10387446,Income tax,"Open space, recreation, farmland, parks, watershed protection",".125 percent earned income tax increase for acquisition of open space, recreational lands, parks, watershed protection, and farmland ",,Chester County,0,0,77.016045
PA,New Hanover Township,Municipal,11/07/06,2006,11,1,56.57225853,43.42774147,50,6.5722585,3000000,3000000,3780722,3000000,3000000,3780722,Income tax,Open space,.15 percent earned income tax increase for open space,,Montgomery County,0,0,79.349922
PA,Newlin Township,Municipal,11/08/16,2016,11,1,59.7826087,40.2173913,50,9.782609,380000,380000,407670.84,380000,380000,407670.84,Property tax,Open space,.15 mill property tax increase for open space preservation,,Chester County,0,0,93.212456
PA,Newtown Township,Municipal,11/04/97,1997,11,0,46.41130532,53.58869468,50,-3.5886946,,0,0,,0,0,Income tax,Open space,.1 percent earned income tax increase for the preservation of open space,,Bucks County,0,0,65.586288
PA,Newtown Township,Municipal,11/04/08,2008,11,1,60.60606061,39.39393939,50,10.606061,13600000,13600000,16371276,13600000,13600000,16371276,Income tax,Open space,.1 percent earned income tax increase for open space preservation,,Bucks County,0,0,83.072327
PA,Nockamixon Township,Municipal,11/02/04,2004,11,1,60.43219076,39.56780924,50,10.432191,3800000,3800000,5087795,3800000,3800000,5087795,Income tax,"Open space, trails, recreation, parks, watershed protection, farmland","1/4% earned income tax increase to be used to acquire property to protect and preserve open space, farmland, watersheds, parks and conservation sites",,Bucks County,0,0,74.688545
PA,North Coventry Township,Municipal,05-21-2002,2002,5,1,76.6552901,23.3447099,50,26.655291,8000000,8000000,11203089,8000000,8000000,11203089,Income tax,open space,.25% earned income tax increase for open space and conservation easement,,Chester Co,0,0,71.408875
PA,North Whitehall Township,Municipal,05-21-2019,2019,5,1,64.69002695,35.30997305,50,14.690027,2800000,2800000,2828911.5,2800000,2800000,2828911.5,Property tax,"Open space, farmland",One tenth (.1) of 1 mill property tax increase for open space and farmland preservation,,Lehigh County,0,0,98.977997
PA,Northampton County,County,11/05/02,2002,11,1,64.77081545,35.22918455,50,14.770816,37000000,37000000,51814288,37000000,37000000,51814288,Bond,"Watershed protection,  farmland, parks, open space","Bond for watersheds, wetlands, farmland and parks",,Northampton County,0,0,71.408875
PA,Northampton Township,Municipal,05-19-1998,1998,5,1,66.06875934,33.93124066,50,16.06876,5000000,5000000,7538730.5,4300000,4300000,6483308,Bond,open space,Bond for Open Space,,Bucks County,0,0,66.324165
PA,Northampton Township,Municipal,04-27-2004,2004,4,0,49.08864954,50.91135046,50,-0.91135043,20000000,0,0,20000000,0,0,Income tax,"Open space, recreation, farmland","20-year, .15% increase in earned income tax to acquire open space, recreation or historic lands and property development rights",,Bucks County,0,0,74.688545
PA,Paradise Township,Municipal,05-16-2006,2006,5,1,71.74515235,28.25484765,50,21.745152,2000000,2000000,2520481.3,2000000,2000000,2520481.3,Income tax,"Open space, recreation, farmland",".25 percent earned income tax increase for the purchase of open space, conservation easements, and recreational lands",,Monroe County,0,0,79.349922
PA,Patton Township,Municipal,11/06/01,2001,11,1,63.13454904,36.86545096,50,13.134549,2500000,2500000,3556283.8,2500000,2500000,3556283.8,Bond,Open space,Bond for purchasing land for preservation of open space,,Centre County,0,0,70.298103
PA,Patton Township,Municipal,11/04/14,2014,11,1,63.50811818,36.49188182,50,13.508119,3500000,3500000,3833333.8,3500000,3500000,3833333.8,Bond,"Open space, farmland",Bond for open space and farmland preservation,,Centre County,0,0,91.304337
PA,Pennsbury Township,Municipal,11/03/09,2009,11,1,61.60298229,38.39701771,50,11.602983,5000000,5000000,5973617,5000000,5000000,5973617,Property tax,Open space,.34 mill property tax increase for open space,,"Chester County, Would bring the current open space prop tax to .79 mills, and eliminate the EIT for open space currently in place.",0,0,83.701385
PA,Pennsylvania,State,11/02/93,1993,11,1,63.98950502,36.01049498,50,13.989505,50000000,50000000,82347776,50000000,50000000,82347776,Bond,"Open space, habitat, parks","Bond to fund the acquisition and preservation of nature preserves, habitats and parks",,,0,0,60.718094
PA,Pennsylvania,State,05-17-2005,2005,5,1,60.5635614,39.4364386,50,10.563561,625000000,625000000,811519232,297500000,297500000,386283136,Bond,"Open space, farmland, watershed protection","""Growing Greener II"", Environmental bond for watershed protection, expansion of open space and farmland, and maintenance",,,0,0,77.016045
PA,Perkiomen Township,Municipal,11/02/04,2004,11,1,69.27430093,30.72569907,50,19.274302,4500000,4500000,6025020.5,4500000,4500000,6025020.5,Income tax,"Open space, farmland, recreation","1/8% increase in earned income tax to purchase land for open space, to purchase conservation easements, and/or purchase land for recreational purposes",,Montgomery County,0,0,74.688545
PA,Pike County,County,11/08/05,2005,11,1,67.36425339,32.63574661,50,17.364254,10000000,10000000,12984307,10000000,10000000,12984307,Bond,Open space,Bond for scenic rural preservation and open space purchases,,,0,0,77.016045
PA,Plainfield Township,Municipal,05-16-2006,2006,5,0,42.05231388,57.94768612,50,-7.9476862,6000000,0,0,6000000,0,0,Income tax,"Open space, farmland",".25 percent earned income tax increase to purchase land, easements and property rights",,Northampton County,0,0,79.349922
PA,Plainfield Township,Municipal,11/06/07,2007,11,1,59.5215311,40.4784689,50,9.5215311,6000000,6000000,7363685,6000000,6000000,7363685,Income tax,"Open space, farmland",".25 percent earned income tax increase to purchase land, easements and property rights",,Northampton County,0,0,81.480942
PA,Plumstead Township,Municipal,04-16-1996,1996,4,1,83.55817875,16.44182125,50,33.558178,4000000,4000000,6204053.5,4000000,4000000,6204053.5,Bond,"Open space, farmland",Bond for the acquisition of open space and conservation easements,,Bucks County,0,0,64.473976
PA,Plumstead Township,Municipal,05/01/99,1999,5,0,47.513027,52.486973,50,-2.486973,5311873,0,0,5136873,0,0,Income tax,"Open space, farmland","7-year, .5 percent earned income tax for open space, farmland, easements, recreation, historic preservation",,Bucks Co,0,0,67.281197
PA,Plumstead Township,Municipal,11/06/01,2001,11,1,75.92783505,24.07216495,50,25.927835,6000000,6000000,8535081,6000000,6000000,8535081,Bond,"open space, farmland, recreation","Bond for open space, agricultural, recreation and historical lands",,Bucks Co,0,0,70.298103
PA,Plumstead Township,Municipal,11/08/05,2005,11,1,76.87237867,23.12762133,50,26.872379,8000000,8000000,10387446,8000000,8000000,10387446,Bond,"Open space, farmland",Bond to puchase open space and conservation easements,,Bucks County,0,0,77.016045
PA,Plumstead Township,Municipal,11/03/09,2009,11,1,51.16761806,48.83238194,50,1.167618,4500000,4500000,5376255,4500000,4500000,5376255,Bond,"Parks, recreation, trails",Bond for the acquisition of parks and recreational lands,,Bucks County,0,0,83.701385
PA,Pocopson Township ,Municipal,05-16-2006,2006,5,1,63.63636364,36.36363636,50,13.636364,5500000,5500000,6931323.5,5500000,5500000,6931323.5,Property tax,Open space,1 mill property tax increase for the purchase of open space,,Chester County,0,0,79.349922
PA,Radnor Township,Municipal,11/07/06,2006,11,1,78.67352773,21.32647227,50,28.673529,20000000,20000000,25204814,20000000,20000000,25204814,Bond,"Open space, recreation",Bond for the preservation of open space and recreational lands,,Delaware County,0,0,79.349922
PA,Richland Township,Municipal,11/05/02,2002,11,1,56.3645369,43.6354631,50,6.3645368,3000000,3000000,4201158.5,3000000,3000000,4201158.5,Income tax,"Open space, forests, farmland","15-year; .1% earned income tax increase to acquire open space, forest and agricultural easements, historic land",,Bucks Co,0,0,71.408875
PA,Richland Township,Municipal,11/05/02,2002,11,1,58.24442289,41.75557711,50,8.2444229,4000000,4000000,5601544.5,4000000,4000000,5601544.5,Bond,"open space, forests, farmland","Bond to acquire open space, forest and agricultural easements, historic land",,Bucks Co,0,0,71.408875
PA,Richland Township,Municipal,11/08/16,2016,11,1,75.82870084,24.17129916,50,25.828701,1600000,1600000,1716508.8,1600000,1600000,1716508.8,Income tax,"Open space, farmland, forests, wildlife habitat, watershed protection","5-year, continuation of .1 percent earned income tax for land preservation",,Bucks County,0,0,93.212456
PA,Schuylkill Township,Municipal,11/08/05,2005,11,0,41.79181771,58.20818229,50,-8.2081823,20000000,0,0,20000000,0,0,Bond,Open space ,Bond for the purchase of open space and other natural and scenic resources,,Chester County,0,0,77.016045
PA,Schuylkill Township,Municipal,11/07/06,2006,11,1,63.57808858,36.42191142,50,13.578089,18000000,18000000,22684332,18000000,18000000,22684332,Income tax,"Open space, farmland",.25 percent earned income tax increase for the preservation of open space,,Chester County,0,0,79.349922
PA,Silver Spring Township,Municipal,11/05/13,2013,11,1,59.62861073,40.37138927,50,9.6286106,4800000,4800000,5354328,4800000,4800000,5354328,Income tax,"Open space, farmland, watershed protection, recreation",.1 percent earned income tax increase for natural area and farmland acquisition,,Cumberland County,0,0,89.647102
PA,Skippack Township,Municipal,11/06/01,2001,11,1,57.26681128,42.73318872,50,7.2668114,8955208,8955208,12738904,8955208,8955208,12738904,Income tax,"Open space, farmland, recreation",".25% income tax increase for acquisition of open space, conservation easements and recreational lands",,Montgomery County,0,0,70.298103
PA,Smithfield Township,Municipal,11/08/16,2016,11,1,75.99831862,24.00168138,50,25.998318,2000000,2000000,2145636,2000000,2000000,2145636,Bond,"Open space, farmland, recreation, parks, trails, wildlife habitat, watershed protection, forests","Bond to protect open space, farmland, watersheds and other natural areas",,Monroe County,0,0,93.212456
PA,Solebury Township,Municipal,04-23-1996,1996,4,1,92.55136986,7.448630137,50,42.551369,4000000,4000000,6204053.5,4000000,4000000,6204053.5,Bond,"Open space, farmland, recreation","Bond for the acquisition of farmland, open space, and recreational areas",,Bucks County,0,0,64.473976
PA,Solebury Township,Municipal,11/02/99,1999,11,1,89.86975398,10.13024602,50,39.869755,10000000,10000000,14862994,10000000,10000000,14862994,Bond,"Open space, farmland, recreation","Solebury Township Referendum, Bond for open space, farmland, recreation, easements",,Bucks Co,0,0,67.281197
PA,Solebury Township,Municipal,11/05/02,2002,11,1,86.89043699,13.10956301,50,36.890438,12000000,12000000,16804634,12000000,12000000,16804634,Bond,"Open space, farmland, recreation","Borrowing for open space, farm easements, and recreation land",,Bucks Co,0,0,71.408875
PA,Solebury Township,Municipal,11/08/05,2005,11,1,87.66584767,12.33415233,50,37.665848,18000000,18000000,23371754,18000000,18000000,23371754,Bond,"Open space, farmland, recreation","Bond for the acquisition and protection of open space, farmland, and recreational areas",,Bucks County,0,0,77.016045
PA,Solebury Township ,Municipal,11/05/19,2019,11,1,74.89495798,25.10504202,50,24.894958,12000000,12000000,12123907,12000000,12000000,12123907,Bond,"Open space, recreation, farmland",Bond for open space and farmland  preservation,,Bucks County,0,0,98.977997
PA,South Abington Township,Municipal,11/04/03,2003,11,1,55.39280959,44.60719041,50,5.3928094,1250000,1250000,1718664.9,1250000,1250000,1718664.9,Bond,"Open space, parks, recreation","Bond for open space, parks and recreation",,Lackawanna County,0,0,72.730873
